video_id,file_name,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
01-01-01-01-01-01-18,01-01-01-01-01-01-18.wav,neutral,-751.1594848632812,54.51301956176758,5.929399490356445,9.996874809265137,0.26166749000549316,-5.178898334503174,-2.1885507106781006,-13.812350273132324,-7.037420272827148,-1.7033133506774902,-1.3024407625198364,-5.643599987030029,-5.61777925491333,2.425961971282959,-4.260036468505859,-6.221638202667236,-4.514849662780762,-2.361088514328003,-4.138376235961914,-6.13637113571167,-2.632384777069092,-1.987918734550476,-6.493412494659424,-1.867213487625122,-3.199134111404419,-3.9597578048706055,-4.134576797485352,-0.8216819167137146,-3.6133291721343994,-1.2579632997512817,-3.219888687133789,-1.4918017387390137,-3.9179792404174805,-1.3566046953201294,-1.6675692796707153,1.5508934259414673,3.3757197856903076,7.9649200439453125,9.958375930786133,11.0726957321167,0.10100260416666666,1517.0507144662827,1340.3366567714986,2662.7958984375,0.0017794350860640407
01-01-01-01-01-01-19,01-01-01-01-01-01-19.wav,neutral,-718.1702880859375,77.97913360595703,11.582510948181152,18.23812484741211,7.055016040802002,7.710459232330322,3.4647722244262695,-2.6235191822052,-6.159154415130615,0.8295315504074097,1.7419267892837524,-2.3124048709869385,6.131241798400879,2.800753355026245,-4.462095260620117,7.249558448791504,-1.351751685142517,-0.6170103549957275,3.1297695636749268,2.2066750526428223,-4.9615912437438965,0.6815736293792725,-1.9604792594909668,-1.4422976970672607,0.04997778683900833,1.3875682353973389,-0.399278461933136,2.8526053428649902,0.7859759330749512,1.301978588104248,2.2366769313812256,-0.10443384945392609,-1.1495333909988403,1.9943329095840454,-1.6390447616577148,1.7591222524642944,-1.465153694152832,-2.038118600845337,-2.854091167449951,-0.5575941801071167,0.1822894370719178,2065.1196531672626,2402.8449517692743,4559.287042487157,0.0022242236882448196
01-01-01-01-01-01-20,01-01-01-01-01-01-20.wav,neutral,-716.9216918945312,35.228572845458984,-6.597983360290527,7.520691871643066,-6.490217685699463,-7.324870586395264,-7.365630626678467,-11.709580421447754,-4.957159042358398,-4.751730918884277,-2.1731717586517334,-6.695069313049316,-4.251448154449463,-2.430518865585327,-6.187819957733154,-5.194289207458496,-4.019707679748535,-3.021343946456909,-3.9809553623199463,-3.346487283706665,-3.5385165214538574,-1.9041255712509155,-3.1581006050109863,2.1269371509552,0.7627077102661133,1.5723788738250732,0.828844428062439,0.43421635031700134,-0.3272857666015625,1.7052353620529175,1.7752901315689087,3.316251277923584,1.603869080543518,2.6395487785339355,1.898187279701233,3.7226362228393555,1.5901612043380737,1.7940185070037842,-1.9080626964569092,-0.4745064377784729,0.18579427083333333,2041.575783510409,1803.5634651946323,3882.005859375,0.0015364541905000806
01-01-01-01-01-01-21,01-01-01-01-01-01-21.wav,neutral,-594.77001953125,66.12903594970703,3.8758342266082764,13.047401428222656,8.975276947021484,-6.062474250793457,3.501905679702759,-4.212328910827637,-8.76935863494873,-0.3219356834888458,-0.5781397223472595,-4.0453948974609375,-0.7778745889663696,1.8470879793167114,-2.2319822311401367,-2.0501656532287598,-2.896618604660034,-0.5694432854652405,-0.816072940826416,-0.8784285187721252,-3.1424031257629395,0.12224985659122467,-4.286104679107666,-3.714724540710449,-2.676985025405884,-1.8426789045333862,-4.060364723205566,-0.741307258605957,-1.7880147695541382,-0.3121521472930908,-1.5996681451797485,-1.3586832284927368,-2.6621620655059814,-0.7402733564376831,-1.8332486152648926,-0.3073349595069885,-3.0918734073638916,-1.6427927017211914,-2.0790553092956543,-1.9247440099716187,0.30011354009789154,2182.307305178894,2397.140142140529,4599.2197795086595,0.005600958131253719
01-01-01-01-01-01-22,01-01-01-01-01-01-22.wav,neutral,-701.6359252929688,54.917823791503906,2.2884163856506348,4.934614658355713,4.684898376464844,-3.006979465484619,-4.326416492462158,-7.033618450164795,-11.184576988220215,-3.60882830619812,-2.2206406593322754,-6.0799431800842285,0.27612829208374023,-1.9426285028457642,0.19641880691051483,-8.2951078414917,-2.034003496170044,-2.9011335372924805,-4.429278373718262,-4.325564861297607,-5.946502685546875,-3.6265869140625,-3.9788830280303955,-2.008441209793091,-4.964649200439453,-2.4520859718322754,-4.881381034851074,-1.1483232975006104,-0.42282745242118835,3.665531635284424,1.2962933778762817,2.492952823638916,-1.0428714752197266,1.2589749097824097,1.2455474138259888,4.38458776473999,5.606175422668457,6.532729625701904,2.0014421939849854,4.358761787414551,0.24111141520700638,2591.1916450442463,2512.0214897289634,4985.2794088375795,0.002226160140708089
01-01-01-01-01-01-23,01-01-01-01-01-01-23.wav,neutral,-644.0718383789062,61.69431686401367,-4.4149580001831055,8.69250774383545,11.859525680541992,-6.302596092224121,-3.936610460281372,-4.346319675445557,-9.371576309204102,-5.996923446655273,0.7089986801147461,-5.1934733390808105,-1.521219253540039,-1.6507647037506104,-3.7485430240631104,2.4659128189086914,-5.50410795211792,-2.7066545486450195,-2.60166597366333,-2.1374576091766357,-4.623997211456299,-2.000406503677368,-4.685089111328125,-2.0137572288513184,-4.1576738357543945,-0.11665937304496765,-4.316346645355225,-1.4578990936279297,-2.37032151222229,-1.5277040004730225,-2.7917635440826416,-1.2018381357192993,-3.486881971359253,-1.123321771621704,-3.385560989379883,0.5661810040473938,-1.1137926578521729,0.43744194507598877,-1.175230860710144,0.71666419506073,0.22056021341463414,2228.5168750849552,2127.9886340094154,4309.266625381098,0.004701521247625351
01-01-01-01-01-01-24,01-01-01-01-01-01-24.wav,neutral,-691.194091796875,43.53128433227539,-7.418255805969238,0.8206597566604614,-8.008237838745117,-7.700132846832275,-11.352469444274902,-12.50715160369873,-8.371529579162598,-6.574883460998535,-8.48505973815918,-3.1192617416381836,-6.072356224060059,-5.284035682678223,-2.8416428565979004,-6.281176567077637,-4.309277534484863,-4.711470603942871,-6.068445205688477,-4.370166778564453,-4.987048149108887,-4.24884557723999,-3.9260189533233643,-2.5848844051361084,-2.3309848308563232,0.4152754843235016,0.5379831194877625,2.0982184410095215,1.6893306970596313,4.180656433105469,4.217405319213867,6.64276123046875,6.803194999694824,6.083823204040527,4.0547194480896,2.1731770038604736,0.3708013594150543,1.0095434188842773,-0.33123424649238586,0.025069618597626686,0.2309661865234375,1978.3735208990051,1782.2964319637897,3710.2381896972656,0.002545685740187764
01-01-01-01-01-02-01,01-01-01-01-01-02-01.wav,neutral,-688.3695068359375,54.89693069458008,-1.7067047357559204,15.896026611328125,8.40694522857666,-0.3560243844985962,-1.6857298612594604,-5.62121057510376,-11.709676742553711,-1.687563180923462,0.47583067417144775,-2.9034738540649414,0.6288948059082031,-3.5551841259002686,-0.5064018964767456,0.1437947303056717,-4.795692443847656,-1.224314570426941,-2.096663475036621,0.3165675401687622,-5.573445796966553,-1.0286387205123901,-2.1641294956207275,-4.817225933074951,-0.8030067086219788,-1.7934690713882446,-4.850442409515381,1.043317198753357,-2.430861473083496,0.02644546888768673,-1.4845306873321533,-2.6891441345214844,-2.17940616607666,-2.5257534980773926,-3.1466281414031982,-0.902649462223053,-1.222676396369934,-3.0215258598327637,-3.1418635845184326,-2.2683467864990234,0.21141221788194445,2017.8936474796913,2029.9935748359794,4113.664245605469,0.0024200284387916327
01-01-01-01-01-02-02,01-01-01-01-01-02-02.wav,neutral,-649.2115478515625,49.59194564819336,-10.63405704498291,11.456399917602539,-5.952649116516113,-3.109412431716919,-5.223570346832275,-7.250550270080566,-2.758418321609497,-1.8386075496673584,-3.3250629901885986,-2.254269599914551,-5.544917106628418,-0.14527492225170135,-6.0612382888793945,-3.0944838523864746,-2.3643672466278076,-0.999578595161438,-1.9193280935287476,-0.48760583996772766,-0.6559662222862244,-1.5695686340332031,-1.7555752992630005,0.020644456148147583,-1.436584234237671,-2.949831485748291,-1.8348407745361328,-1.144236445426941,2.1409733295440674,1.983683705329895,0.5432150363922119,3.6986987590789795,3.078778028488159,3.576122522354126,1.4780378341674805,3.4434521198272705,-0.5971156358718872,1.9891349077224731,-0.6391701698303223,-0.21448898315429688,0.2515681340144231,2258.344623616561,1840.4045235574786,4112.427696814904,0.0035223609302192926
01-01-01-01-01-02-03,01-01-01-01-01-02-03.wav,neutral,-620.7493896484375,67.78057861328125,5.1700439453125,16.91484260559082,10.812125205993652,1.7966110706329346,-7.8387861251831055,-3.6470510959625244,0.6442703604698181,-4.503084182739258,0.31628549098968506,0.3690778613090515,-0.6845435500144958,2.3397438526153564,-3.648996591567993,3.744821310043335,-0.4890904724597931,0.4466836750507355,1.9437909126281738,-1.3826608657836914,-0.4691935181617737,-0.815948486328125,-1.4090524911880493,-1.152133822441101,-1.5605138540267944,1.7509490251541138,0.2805598974227905,2.6886816024780273,1.401625633239746,1.8559247255325317,0.9632449150085449,1.1121294498443604,0.45735371112823486,2.3116092681884766,1.4442194700241089,2.0671818256378174,0.7683672308921814,1.5801539421081543,0.6865196824073792,1.6225786209106445,0.18687913907284767,2552.383611308814,2578.4826498042453,5377.953131467301,0.003739032195881009
01-01-01-01-01-02-04,01-01-01-01-01-02-04.wav,neutral,-696.848876953125,43.433265686035156,-7.900638103485107,5.691936492919922,-7.997950553894043,-7.525510311126709,-8.510239601135254,-14.462491035461426,-10.565524101257324,-4.997314453125,-4.079078197479248,-7.813126087188721,-5.173295021057129,-0.8995312452316284,-7.789395332336426,-4.675559043884277,-5.5954999923706055,-5.06724739074707,-4.68848180770874,2.0658628940582275,-1.8667247295379639,2.2480990886688232,-2.5574653148651123,-1.2655938863754272,-3.052678346633911,-1.427425742149353,0.3310759961605072,4.627144813537598,2.421121120452881,1.9954509735107422,-0.3428120017051697,2.628262758255005,1.6954834461212158,0.2435065507888794,-1.6745190620422363,-0.7851230502128601,0.8138440847396851,0.22034141421318054,1.7552670240402222,4.666590690612793,0.2589696596746575,2299.053450478603,1962.767927027221,4375.591121307791,0.002742209704592824
01-01-01-01-01-02-05,01-01-01-01-01-02-05.wav,neutral,-728.7096557617188,71.71446228027344,3.7044856548309326,19.232471466064453,11.454879760742188,3.0680291652679443,2.3652849197387695,-3.214601516723633,1.5356606245040894,4.174947738647461,4.031839370727539,2.8641562461853027,0.002587409457191825,1.1149686574935913,3.196425437927246,3.0779531002044678,-1.9442873001098633,2.383807420730591,1.1769468784332275,2.841139554977417,-2.3895747661590576,1.3619868755340576,-1.8584239482879639,0.2920214533805847,-0.6989561319351196,-0.20070400834083557,-1.4940415620803833,1.492269515991211,0.12692959606647491,-0.5062050819396973,-0.1819452941417694,1.5918982028961182,-0.40304261445999146,0.9376614093780518,-0.6966488361358643,3.013166904449463,0.3308859169483185,-0.8459426760673523,-3.660088300704956,-0.15288932621479034,0.20575923069267515,2449.7007330621327,2463.8823187501876,5005.578224522293,0.0012558503076434135
01-01-01-01-01-02-06,01-01-01-01-01-02-06.wav,neutral,-697.4730834960938,53.02330017089844,-19.00566291809082,13.249780654907227,-0.5107400417327881,-12.611978530883789,-10.022551536560059,-9.518366813659668,-3.6467738151550293,2.128058910369873,-5.393333435058594,-0.8630891442298889,-6.233418941497803,-1.8504797220230103,-6.058084487915039,-3.3353822231292725,-5.098660945892334,-4.977880954742432,-4.946230411529541,-5.913089275360107,-1.2201589345932007,0.18472369015216827,-2.697512149810791,2.6236860752105713,-2.6839818954467773,1.918387770652771,0.7302722930908203,6.119013786315918,4.828800201416016,8.243972778320312,2.9583497047424316,6.415748119354248,4.166792869567871,8.918466567993164,7.190879821777344,8.09456729888916,2.0645575523376465,0.5069287419319153,2.039825439453125,7.287365913391113,0.2920641776842949,2737.7138342262497,2246.021202138115,5052.710899939904,0.0020061242394149303
01-01-01-01-01-02-07,01-01-01-01-01-02-07.wav,neutral,-647.7904663085938,73.99139404296875,7.21414041519165,18.738576889038086,10.302701950073242,-2.1978561878204346,-6.2798357009887695,-8.278648376464844,3.6050302982330322,-3.059541702270508,-2.50683856010437,1.171755313873291,4.4477434158325195,-5.7282514572143555,1.7558279037475586,1.0706244707107544,-4.239686965942383,4.393579006195068,-1.9509698152542114,-0.6227190494537354,-4.747602462768555,-0.5293278694152832,-3.4802451133728027,-2.121608018875122,-3.0450356006622314,2.830620050430298,-2.9368906021118164,3.5472371578216553,-3.4308910369873047,-0.07048513740301132,-3.5544891357421875,1.707795262336731,-0.5746985077857971,0.3729407489299774,-2.226377487182617,-2.6711084842681885,-5.304957866668701,-2.4450747966766357,-1.4788074493408203,1.1902835369110107,0.21675221512957318,2732.6363694245256,2537.132880795495,5366.625678830031,0.0028353212401270866
